$Hourly dew point temp from met data (2017 surface data), 
JDAY,TDEW
 ,C
146.4125,14.44
146.454167,15
146.495833,15
146.5375,15
146.579167,13.33
146.620833,13.33
146.6625,12.78
146.704167,12.78
146.745833,14.44
146.7875,11.67
146.829167,11.11
146.870833,11.67
146.9125,12.22
146.954167,12.78
146.995833,12.78
147.0375,14.44
147.079167,15
147.120833,15.56
147.1625,15
147.204167,15.56
147.215972,16.11
147.227083,16.11
147.245833,16.11
147.2875,15.56
147.329167,15
147.336111,15
147.344444,14.44
147.363889,13.89
147.370833,13.89
147.374306,13.33
147.409028,12.78
147.4125,12.78
147.452778,12.22
147.454167,11.67
147.460417,11.67
147.465972,11.11
147.495833,10.56
147.5375,10
147.577778,10
147.579167,9.44
147.585417,9.44
147.590278,9.44
147.59375,9.44
147.61875,8.89
147.620833,9.44
147.628472,8.89
147.642361,8.89
147.647222,8.89
147.654861,8.89
147.6625,8.89
147.669444,8.89
147.689583,8.33
147.699306,7.78
147.704167,8.33
147.733333,7.22
147.745833,7.22
147.780556,7.22
147.7875,7.22
147.829167,6.67
147.860417,6.67
147.870833,6.11
147.911111,7.22
147.9125,6.67
147.954167,7.22
147.969444,7.22
147.994444,7.22
147.995833,7.22
148.021528,7.22
148.0375,7.22
148.079167,7.22
148.106944,7.22
148.111806,7.22
148.119444,7.22
148.120833,7.22
148.125694,7.22
148.138194,7.22
148.1625,7.22
148.167361,7.22
148.177083,7.78
148.184722,7.78
148.190278,7.78
148.199306,7.78
148.204167,7.78
148.228472,7.78
148.244444,7.78
148.245833,7.78
148.261806,7.78
148.2875,7.78
148.329167,7.78
148.339583,7.78
148.352778,7.78
148.359722,7.78
148.36875,7.78
148.370833,7.78
148.4125,7.78
148.454167,7.78
148.495833,8.33
148.5375,8.89
148.577778,8.89
148.579167,9.44
148.620833,9.44
148.633333,10
148.639583,10
148.6625,10.56
148.689583,10.56
148.704167,11.11
148.745833,11.67
148.782639,12.22
148.7875,12.22
148.829167,12.78
148.849306,13.33
148.870833,13.33
148.9125,13.89
148.954167,13.89
148.995833,14.44
149.0375,14.44
149.051389,14.44
149.06875,14.44
149.079167,14.44
149.097222,14.44
149.10625,14.44
149.120833,14.44
149.1625,13.89
149.204167,13.33
149.245833,12.78
149.284028,12.78
149.286111,12.78
149.2875,13.89
149.317361,14.44
149.329167,14.44
149.34375,14.44
149.369444,15
149.370833,15
149.393056,15
149.404861,15
149.4125,15
149.428472,15
149.440972,15
149.454167,15.56
149.459028,15.56
149.479167,15.56
149.494444,16.11
149.495833,16.11
149.5375,16.67
149.579167,17.22
149.620833,17.22
149.6625,17.22
149.704167,16.11
149.745833,15.56
149.7875,14.44
149.829167,13.89
149.870833,11.67
149.9125,11.67
149.954167,12.22
149.995833,17.22
150.0375,17.78
150.079167,17.22
150.120833,16.11
150.1625,16.11
150.204167,15
150.245833,13.33
150.2875,13.89
150.329167,13.33
150.370833,10.56
150.4125,7.22
150.454167,9.44
150.495833,10
150.5375,10.56
150.579167,11.67
150.620833,12.22
150.6625,11.67
150.704167,12.22
150.745833,14.44
150.7875,15
150.829167,15.56
150.870833,15
150.9125,11.67
150.954167,10.56
150.995833,10
151.0375,10
151.079167,10.56
151.120833,10.56
151.1625,10.56
151.204167,10
151.245833,9.44
151.2875,9.44
151.329167,8.89
151.370833,8.89
151.4125,8.89
151.454167,10
151.495833,10
151.5375,8.89
151.579167,9.44
151.620833,7.22
151.6625,6.67
151.704167,10
151.745833,13.33
151.7875,15
151.829167,15.56
151.870833,16.11
151.9125,16.67
151.925,16.67
151.954167,16.67
151.995833,16.67
152.0375,16.11
152.075694,16.11
152.079167,16.11
152.120833,16.11
152.1625,16.11
152.16875,16.11
152.173611,16.11
152.204167,16.11
152.227083,16.11
152.239583,16.67
152.245833,16.11
152.2875,16.67
152.323611,16.67
152.329167,16.67
152.356944,17.22
152.369444,17.22
152.370833,17.22
152.3875,17.22
152.398611,17.22
152.4125,17.22
152.454167,17.22
152.473611,17.78
152.480556,17.78
152.494444,17.78
152.495833,17.78
152.528472,18.33
152.5375,18.33
152.579167,18.89
152.620833,18.89
152.6625,20
152.702778,21.11
152.704167,20.56
152.728472,20
152.745833,20
152.7875,21.11
152.798611,21.11
152.827778,21.11
152.829167,20.56
152.840972,21.11
152.856944,20.56
152.86875,21.11
152.870833,20.56
152.9125,20.56
152.954167,20.56
152.995833,20.56
153.0375,20.56
153.079167,20
153.120833,20
153.159028,21.11
153.1625,20.56
153.197222,20.56
153.202778,21.11
153.204167,20.56
153.245833,20.56
153.265278,20.56
153.272917,20.56
153.286111,21.11
153.2875,20.56
153.297917,20.56
153.305556,20
153.327083,20
153.327778,20
153.329167,20
153.358333,20
153.370833,20
153.4125,19.44
153.454167,18.89
153.495833,18.89
153.5375,19.44
153.579167,18.89
153.620833,18.89
153.6625,19.44
153.704167,18.89
153.745833,18.33
153.7875,18.33
153.829167,17.78
153.870833,16.67
153.9125,18.89
153.954167,18.33
153.995833,17.78
154.014583,17.78
154.0375,16.67
154.067361,14.44
154.079167,13.33
154.120833,12.22
154.1625,11.11
154.204167,10.56
154.245833,10
154.2875,8.89
154.329167,9.44
154.370833,8.89
154.4125,6.67
154.454167,6.67
154.495833,7.22
154.5375,6.67
154.579167,7.22
154.620833,7.78
154.644444,8.33
154.661111,7.78
154.6625,7.78
154.704167,8.33
154.745833,7.22
154.7875,6.67
154.829167,5
154.870833,4.44
154.9125,3.33
154.954167,3.33
154.995833,2.22
155.0375,2.22
155.079167,3.89
155.120833,4.44
155.1625,4.44
155.195139,4.44
155.204167,4.44
155.227083,4.44
155.245833,5
155.2875,5
155.323611,5.56
155.329167,6.11
155.341667,6.11
155.354167,6.11
155.370833,6.67
155.395833,6.67
155.404861,6.11
155.411111,7.22
155.4125,6.67
155.427778,6.67
155.432639,6.67
155.454167,7.22
155.494444,7.78
155.495833,7.78
155.505556,7.78
155.513889,7.78
155.527778,7.78
155.5375,7.78
155.579167,8.33
155.581944,8.33
155.585417,8.33
155.595139,8.89
155.615972,8.89
155.620833,8.89
155.643056,8.89
155.6625,9.44
155.66875,9.44
155.697917,10
155.704167,9.44
155.709028,9.44
155.731944,9.44
155.7375,10
155.745833,10
155.7875,10
155.829167,10
155.834028,10
155.840278,10
155.851389,9.44
155.870833,10
155.9125,9.44
155.940278,9.44
155.954167,8.89
155.961806,8.89
155.986111,9.44
155.995833,8.89
156.000694,8.89
156.019444,8.89
156.024306,8.89
156.0375,8.89
156.042361,8.89
156.059722,8.89
156.06875,8.89
156.073611,8.33
156.079167,8.89
156.108333,8.89
156.120833,8.89
156.134722,8.33
156.147222,8.33
156.1625,7.78
156.181944,8.33
156.204167,7.78
156.210417,7.78
156.224306,8.33
156.245833,8.33
156.2875,7.78
156.302083,7.22
156.307639,7.22
156.313889,7.78
156.327778,7.78
156.329167,7.78
156.354167,7.78
156.359028,7.22
156.370833,7.22
156.377083,7.22
156.379861,7.22
156.3875,7.22
156.39375,7.22
156.396528,7.22
156.4125,7.78
156.424306,7.78
156.4375,8.33
156.454167,8.89
156.468056,9.44
156.470833,9.44
156.483333,10
156.495833,9.44
156.5375,8.89
156.579167,10
156.620833,9.44
156.6625,10
156.704167,10.56
156.738194,10.56
156.745833,10.56
156.754167,11.67
156.760417,11.11
156.766667,11.67
156.7875,12.22
156.805556,11.11
156.813194,11.67
156.818056,11.11
156.829167,11.11
156.849306,10.56
156.870833,10
156.9125,8.89
156.954167,8.89
156.995833,8.33
157.0375,7.78
157.079167,8.89
157.120833,8.33
157.155556,8.33
157.1625,8.33
157.204167,8.33
157.245833,7.78
157.2875,7.78
157.329167,7.22
157.370833,7.22
157.4125,7.78
157.444444,7.78
157.447222,7.78
157.452778,7.78
157.454167,7.78
157.483333,8.89
157.494444,8.89
157.495833,8.89
157.513889,8.89
157.5375,8.33
157.560417,8.89
157.579167,8.89
157.620833,9.44
157.649306,9.44
157.661111,8.89
157.6625,9.44
157.670139,9.44
157.704167,8.89
157.745833,8.89
157.7875,9.44
157.829167,9.44
157.870833,9.44
157.9125,9.44
157.954167,10
157.995833,10.56
158.0375,10.56
158.079167,11.11
158.120833,10.56
158.1625,10
158.204167,9.44
158.245833,8.89
158.268056,8.89
158.275,8.89
158.279167,8.89
158.284722,8.89
158.286111,8.89
158.2875,8.89
158.295833,8.89
158.311806,9.44
158.327778,8.89
158.329167,8.89
158.370833,8.89
158.4125,9.44
158.454167,10.56
158.495833,11.11
158.5375,11.11
158.579167,11.67
158.620833,11.67
158.644444,11.67
158.6625,11.67
158.667361,11.67
158.672917,11.67
158.702778,12.22
158.704167,11.67
158.745833,11.67
158.7875,11.11
158.829167,11.67
158.870833,11.67
158.9125,11.67
158.954167,11.11
158.995833,11.11
159.0375,11.11
159.079167,11.11
159.120833,10.56
159.1625,10.56
159.204167,10
159.245833,9.44
159.2875,9.44
159.329167,8.89
159.370833,8.89
159.4125,9.44
159.454167,10.56
159.495833,11.11
159.5375,12.78
159.579167,12.78
159.620833,12.22
159.6625,12.22
159.704167,12.22
159.745833,12.78
159.7875,13.33
159.829167,12.78
159.870833,13.33
159.9125,13.89
159.954167,12.78
159.995833,12.78
160.0375,12.22
160.079167,12.22
160.120833,12.22
160.1625,12.22
160.204167,11.67
160.245833,9.44
160.2875,7.22
160.329167,5
160.370833,4.44
160.4125,3.89
160.454167,5
160.495833,5.56
160.5375,6.11
160.579167,7.22
160.620833,7.22
160.6625,7.78
160.704167,7.22
160.745833,8.33
160.7875,7.78
160.829167,8.33
160.870833,8.89
160.9125,6.67
160.954167,7.22
160.995833,7.78
161.0375,7.78
161.079167,8.89
161.120833,8.89
161.1625,9.44
161.204167,7.22
161.245833,5.56
161.2875,4.44
161.329167,4.44
161.370833,4.44
161.4125,3.33
161.454167,2.78
161.495833,3.33
161.5375,3.33
161.579167,1.67
161.620833,2.22
161.6625,1.11
161.704167,2.78
161.745833,3.33
161.7875,5
161.829167,5
161.870833,5
161.9125,7.78
161.954167,8.89
161.995833,10
162.0375,9.44
162.079167,10.56
162.120833,10.56
162.1625,8.89
162.204167,6.67
162.245833,5
162.2875,4.44
162.329167,3.89
162.370833,4.44
162.4125,7.22
162.454167,7.22
162.495833,8.33
162.5375,8.89
162.579167,7.78
162.620833,6.67
162.6625,6.67
162.704167,7.22
162.745833,7.22
162.7875,6.11
162.829167,6.11
162.870833,7.22
162.9125,7.78
162.954167,7.22
162.995833,7.78
163.0375,7.22
163.079167,6.11
163.120833,5.56
163.1625,3.89
163.204167,3.33
163.245833,3.33
163.2875,3.33
163.329167,3.33
163.370833,5
163.4125,5.56
163.454167,5.56
163.495833,5
163.5375,5
163.579167,5.56
163.620833,7.22
163.6625,7.78
163.704167,8.33
163.745833,8.89
163.7875,9.44
163.829167,10.56
163.870833,10
163.9125,9.44
163.954167,8.89
163.995833,7.78
164.0375,6.67
164.079167,5.56
164.120833,5.56
164.1625,5
164.204167,6.67
164.245833,7.78
164.2875,8.89
164.329167,8.89
164.370833,9.44
164.4125,10.56
164.454167,11.67
164.495833,12.78
164.5375,14.44
164.579167,15
164.597917,16.11
164.620833,15.56
164.641667,15.56
164.6625,15.56
164.670833,15.56
164.704167,16.11
164.738889,16.11
164.744444,16.11
164.745833,16.11
164.751389,16.11
164.782639,17.22
164.7875,17.78
164.798611,17.78
164.829167,17.78
164.870833,17.78
164.910417,17.78
164.9125,17.78
164.954167,17.78
164.995833,17.22
165.0375,17.78
165.04375,17.78
165.056944,17.22
165.072222,17.78
165.079167,17.78
165.094444,17.78
165.104167,17.78
165.119444,17.78
165.120833,17.78
165.1625,18.33
165.177083,18.33
165.204167,18.89
165.227778,18.89
165.244444,17.78
165.245833,17.78
165.2875,16.67
165.329167,14.44
165.370833,11.67
165.4125,10.56
165.454167,10.56
165.495833,10.56
165.5375,10.56
165.579167,10.56
165.620833,9.44
165.6625,10
165.704167,10
165.745833,10.56
165.7875,10.56
165.829167,11.11
165.870833,11.11
165.9125,11.11
165.954167,11.11
165.995833,11.11
166.0375,11.11
166.079167,11.11
166.120833,11.11
166.1625,10.56
166.204167,10.56
166.245833,10.56
166.2875,10.56
166.329167,10.56
166.370833,11.11
166.4125,11.67
166.452778,12.22
166.454167,12.22
166.471528,12.78
166.486806,12.78
166.495833,12.78
166.528472,12.22
166.5375,12.22
166.570139,12.22
166.579167,12.22
166.604861,12.78
166.617361,12.22
166.620833,11.67
166.657639,12.22
166.6625,12.22
166.684028,11.67
166.704167,12.78
166.720833,12.22
166.732639,12.22
166.745833,12.22
166.7875,11.67
166.798611,11.11
166.829167,10.56
166.842361,10.56
166.870833,10.56
166.9125,10.56
166.954167,10.56
166.995833,10.56
167.0375,9.44
167.079167,9.44
167.120833,9.44
167.1625,8.89
167.204167,9.44
167.245833,9.44
167.2875,8.89
167.329167,8.33
167.370833,8.89
167.4125,8.89
167.454167,9.44
167.495833,10.56
167.5375,11.11
167.579167,11.11
167.620833,10.56
167.6625,8.89
167.704167,8.89
167.745833,9.44
167.7875,8.89
167.829167,9.44
167.870833,8.89
167.9125,9.44
167.954167,8.89
167.995833,10
168.0375,10.56
168.079167,10
168.120833,10
168.1625,10
168.204167,10
168.245833,10.56
168.2875,10.56
168.329167,10.56
168.370833,10.56
168.4125,10.56
168.454167,12.22
168.495833,12.78
168.5375,9.44
168.579167,10.56
168.620833,11.67
168.6625,12.22
168.704167,12.78
168.745833,11.67
168.7875,11.67
168.829167,11.67
168.870833,11.67
168.9125,11.11
168.954167,10.56
168.995833,11.67
169.0375,13.33
169.079167,13.33
169.120833,12.78
169.1625,12.22
169.204167,11.11
169.245833,11.11
169.2875,11.11
169.329167,11.67
169.370833,12.78
169.4125,13.33
169.454167,14.44
169.495833,15.56
169.5375,16.67
169.579167,18.89
169.620833,19.44
169.6625,19.44
169.704167,20
169.745833,20.56
169.7875,20.56
169.829167,21.11
169.870833,21.11
169.9125,20.56
169.925694,20
169.939583,20.56
169.954167,21.11
169.957639,21.11
169.963194,21.11
169.968056,21.67
169.975694,21.67
169.977778,21.67
169.979167,21.67
169.995833,21.67
170.010417,21.11
170.011806,21.11
170.032639,20.56
170.0375,20.56
170.040972,20.56
170.047917,20.56
170.050694,20.56
170.05625,20.56
170.061111,20.56
170.079167,20
170.084028,20
170.120833,20
170.1625,20
170.204167,20.56
170.244444,21.11
170.245833,20.56
170.2875,20.56
170.309028,20.56
170.329167,20.56
170.370833,20.56
170.379861,20.56
170.390278,20
170.4125,19.44
170.454167,17.78
170.495833,15.56
170.5375,14.44
170.579167,14.44
170.620833,13.33
170.6625,12.78
170.704167,12.22
170.745833,10.56
170.7875,11.11
170.829167,10.56
170.870833,10.56
170.9125,11.11
170.954167,10.56
170.995833,10.56
171.0375,9.44
171.079167,8.33
171.120833,7.22
171.1625,7.78
171.204167,8.33
171.245833,8.33
171.2875,8.33
171.329167,7.78
171.370833,7.22
171.4125,7.78
171.454167,8.33
171.495833,10
171.5375,8.89
171.579167,10
171.620833,10.56
171.657639,10.56
171.6625,10.56
171.704167,11.67
171.745833,10.56
171.7875,11.67
171.829167,12.22
171.870833,13.33
171.9125,13.33
171.954167,13.89
171.995833,14.44
172.0375,13.33
172.079167,13.89
172.120833,13.89
172.1625,13.33
172.204167,13.33
172.245833,13.33
172.2875,13.33
172.329167,13.33
172.370833,12.78
172.4125,13.33
172.454167,13.89
172.495833,13.89
172.5375,11.67
172.579167,13.33
172.620833,14.44
172.6625,14.44
172.704167,13.33
172.745833,13.89
172.7875,13.89
172.829167,15
172.870833,15
172.9125,15
172.954167,15
172.995833,14.44
173.0375,13.33
173.079167,12.78
173.120833,12.78
173.1625,12.78
173.204167,12.78
173.245833,7.22
173.2875,6.11
173.329167,5.56
173.370833,4.44
173.4125,4.44
173.454167,5.56
173.495833,6.11
173.5375,7.22
173.579167,8.89
173.620833,10.56
173.6625,10.56
173.704167,10.56
173.745833,10.56
173.7875,11.11
173.829167,11.11
173.870833,11.11
173.9125,13.89
173.954167,11.11
173.995833,12.22
174.0375,13.89
174.079167,12.22
174.120833,8.33
174.1625,7.22
174.204167,7.22
174.245833,6.67
174.2875,6.67
174.329167,6.67
174.370833,6.11
174.4125,8.33
174.454167,8.89
174.495833,8.33
174.5375,8.33
174.579167,8.89
174.620833,11.11
174.640972,8.89
174.6625,8.89
174.704167,8.33
174.734028,10.56
174.745833,11.11
174.785417,12.22
174.7875,11.67
174.80625,12.78
174.811111,12.22
174.815972,12.22
174.829167,12.22
174.870833,12.78
174.884028,12.78
174.9125,12.78
174.954167,13.33
174.995833,12.78
175.006944,12.78
175.0375,13.33
175.042361,13.33
175.05,12.78
175.079167,12.78
175.094444,12.78
175.107639,12.78
175.120833,12.22
175.13125,12.78
175.142361,12.22
175.161111,12.22
175.1625,12.22
175.16875,12.22
175.204167,12.22
175.217361,12.22
175.245833,12.22
175.2875,12.78
175.302778,12.78
175.311806,12.78
175.329167,12.78
175.354167,12.78
175.370833,12.78
175.3875,13.33
175.39375,13.33
175.4125,13.33
175.425694,13.89
175.454167,13.89
175.468056,14.44
175.488194,14.44
175.495833,14.44
175.534028,15
175.536111,16.11
175.5375,15.56
175.579167,16.11
175.619444,17.22
175.620833,16.67
175.654861,16.67
175.6625,17.22
175.6875,17.22
175.704167,17.22
175.745833,17.78
175.7875,17.78
175.792361,17.78
175.829167,18.33
175.870833,18.33
175.9125,19.44
175.927083,19.44
175.932639,19.44
175.938889,19.44
175.940278,19.44
175.945139,19.44
175.952778,18.89
175.954167,19.44
175.955556,19.44
175.977083,19.44
175.994444,18.89
175.995833,19.44
176.0375,19.44
176.063194,18.89
176.069444,18.33
176.074306,18.33
176.077778,17.78
176.079167,18.33
176.085417,18.33
176.098611,18.33
176.109722,18.33
176.120833,18.33
176.129861,18.33
176.1625,18.33
176.167361,18.33
176.190972,18.33
176.194444,18.33
176.202778,17.78
176.204167,18.33
176.215278,18.89
176.217361,18.33
176.229861,17.22
176.240972,17.22
176.245833,17.22
176.286111,17.22
176.2875,16.67
176.313889,16.11
176.329167,16.11
176.334722,15.56
176.370833,15.56
176.4125,15
176.418056,15.56
176.454167,15
176.495833,15
176.509028,14.44
176.517361,14.44
176.5375,13.89
176.554167,12.78
176.579167,12.78
176.620833,10.56
176.6625,8.33
176.704167,7.22
176.745833,7.22
176.7875,6.67
176.829167,7.78
176.870833,7.22
176.9125,6.11
176.954167,3.89
176.995833,5
177.0375,5
177.079167,5
177.120833,4.44
177.1625,4.44
177.204167,4.44
177.245833,5
177.2875,4.44
177.329167,5.56
177.370833,5
177.4125,5.56
177.454167,5.56
177.495833,6.11
177.5375,5.56
177.579167,5
177.620833,5
177.6625,5
177.704167,6.67
177.745833,7.22
177.7875,6.67
177.829167,6.67
177.870833,6.67
177.9125,6.67
177.954167,7.78
177.995833,8.89
178.0375,10
178.079167,10.56
178.120833,11.11
178.1625,11.11
178.204167,11.67
178.245833,12.22
178.2875,12.78
178.329167,12.78
178.370833,12.78
178.4125,13.33
178.454167,13.89
178.495833,14.44
178.5375,13.33
178.579167,12.78
178.620833,12.78
178.6625,13.33
178.704167,14.44
178.745833,12.78
178.7875,12.22
178.829167,13.33
178.870833,14.44
178.9125,14.44
178.954167,13.89
178.995833,11.67
179.0375,13.33
179.079167,13.89
179.120833,15
179.136806,15
179.145139,15
179.152778,15.56
179.157639,15
179.1625,15.56
179.179861,15.56
179.204167,16.11
179.245833,16.67
179.2875,17.22
179.307639,17.22
179.327778,17.78
179.329167,17.78
179.370833,18.33
179.4125,18.33
179.454167,18.89
179.467361,18.89
179.479861,18.89
179.494444,18.89
179.495833,18.89
179.523611,18.89
179.536111,18.89
179.5375,18.89
179.577778,18.89
179.579167,19.44
179.59375,18.89
179.597222,18.89
179.611806,19.44
179.620833,19.44
179.6625,20
179.702778,20
179.704167,20
179.709722,20
179.7125,20
179.745833,20
179.75625,20.56
179.7875,20.56
179.815278,20.56
179.829167,20.56
179.853472,20.56
179.869444,21.11
179.870833,21.11
179.884028,21.11
179.892361,21.11
179.899306,21.11
179.904167,21.11
179.9125,21.11
179.948611,20
179.954167,20
179.995833,20.56
180.009722,20.56
180.0375,20
180.042361,20
180.079167,20
180.120833,19.44
180.139583,19.44
180.145833,19.44
180.1625,20
180.172222,20
180.182639,20
180.204167,19.44
180.245833,19.44
180.2875,18.89
180.329167,18.33
180.370833,18.33
180.4125,18.33
180.454167,18.33
180.495833,18.33
180.5375,18.33
180.579167,18.33
180.620833,18.33
180.6625,17.22
180.704167,16.11
180.745833,15
180.7875,13.89
180.829167,11.67
180.870833,13.89
180.9125,14.44
180.954167,15
180.995833,16.11
181.0375,16.11
181.079167,15.56
181.120833,15.56
181.1625,16.11
181.204167,16.67
181.245833,17.22
181.2875,16.67
181.329167,16.11
181.370833,15.56
181.4125,15
181.454167,16.11
181.495833,17.78
181.5375,18.33
181.579167,18.33
181.620833,18.33
181.6625,17.78
181.704167,17.22
181.745833,17.78
181.7875,17.78
181.829167,16.67
181.870833,16.11
181.9125,17.78
181.954167,18.89
181.995833,18.89
182.0375,18.33
182.079167,17.78
182.120833,17.78
182.1625,17.78
182.204167,17.22
182.245833,17.22
182.2875,17.78
182.329167,17.78
182.370833,17.78
182.4125,18.33
182.454167,18.89
182.495833,19.44
182.5375,20.56
182.579167,21.67
182.620833,22.22
182.6625,23.33
182.704167,22.78
182.745833,22.22
182.7875,23.89
182.829167,22.22
182.870833,22.22
182.9125,21.67
182.954167,22.78
182.995833,22.22
183.0375,21.67
183.079167,21.11
183.120833,21.11
183.1625,20.56
183.204167,20.56
183.245833,20
183.2875,20
183.329167,19.44
183.370833,19.44
183.4125,19.44
183.454167,19.44
183.495833,20
183.5375,20
183.579167,20.56
183.620833,21.67
183.6625,22.22
183.704167,22.78
183.745833,22.78
183.7875,22.22
183.829167,22.78
183.870833,23.33
183.9125,22.22
183.954167,21.67
183.995833,21.67
184.0375,21.11
184.079167,21.11
184.120833,20.56
184.1625,20
184.204167,20
184.245833,20.56
184.2875,20
184.329167,20.56
184.370833,20
184.4125,20.56
184.454167,21.11
184.495833,21.11
184.5375,21.67
184.579167,21.11
184.620833,21.67
184.6625,22.22
184.704167,21.67
184.745833,21.67
184.7875,22.22
184.829167,22.78
184.852778,22.22
184.870833,22.78
184.894444,23.33
184.9125,22.22
184.954167,22.78
184.995833,22.78
185.0375,22.22
185.079167,22.22
185.120833,22.78
185.1625,22.78
185.204167,22.78
185.245833,23.33
185.2875,22.22
185.329167,20.56
185.370833,19.44
185.4125,17.22
185.454167,16.67
185.495833,18.33
185.5375,18.33
185.579167,18.33
185.620833,18.33
185.6625,17.78
185.704167,18.33
185.745833,17.78
185.7875,18.89
185.829167,18.89
185.870833,17.78
185.9125,17.78
185.954167,18.33
185.995833,18.33
186.0375,17.78
186.079167,21.11
186.120833,22.22
186.1625,22.22
186.204167,22.22
186.245833,22.22
186.2875,22.22
186.329167,21.67
186.370833,21.67
186.4125,21.67
186.454167,21.67
