$MET data for Worcester Airport; FROM: NCEI CDO_2017_METDATA, , , , , 
JDAY,TAIR,TDEW,WIND,PH10,CLOUD
Day,C,C,m S-1,rad,tenth
295.4125,15,2.78,1.341,5.585,0
295.454167,12.22,5,3.576,4.887,0
295.495833,13.89,5,3.129,5.061,0
295.5375,15.56,7.78,1.341,4.712,0
295.579167,21.11,5.56,0,3.491,0
295.620833,22.22,0,2.682,2.269,0
295.6625,22.78,1.11,2.682,2.443,0
295.704167,23.33,2.22,3.129,2.269,0
295.745833,24.44,2.22,1.341,17.279,0
295.7875,25,-1.11,2.235,2.967,0
295.829167,23.33,3.33,3.576,2.793,0
295.870833,21.67,2.22,2.682,3.142,0
295.9125,21.11,2.78,1.341,17.279,0
295.954167,17.22,9.44,2.235,1.571,0
295.995833,15,11.11,2.682,1.222,0
296.0375,13.33,10.56,2.235,1.047,0
296.079167,12.22,10.56,2.235,0.873,0
296.120833,12.22,10.56,2.235,0.873,0
296.134028,11.67,10.56,1.341,1.047,3.125
296.140278,11.67,10.56,1.341,1.047,5
296.150694,11.11,10.56,0,1.055,8.125
296.156944,11.11,10.56,0,1.06,10
296.1625,11.11,10,0,1.064,10
296.184028,10.56,10,0,1.08,10
296.204167,10.56,9.44,0,1.096,10
296.245833,10,9.44,0,1.127,10
296.2875,9.44,8.89,0,1.159,10
296.329167,9.44,8.89,0,1.19,10
296.370833,10,8.89,1.341,1.222,10
296.4125,9.44,8.89,0,1.665,10
296.452778,9.981,8.89,1.341,2.094,10
296.454167,10,8.89,1.341,2.269,10
296.495833,10.56,10,2.682,3.491,10
296.503472,11.11,10.56,2.235,3.491,10
296.508333,11.11,10.56,0,3.52,10
296.515972,11.11,10.56,0,3.567,10
296.522222,11.67,10.56,0,3.606,10
296.527778,11.67,11.11,0,3.64,10
296.531944,11.67,11.67,2.235,3.665,10
296.533333,12.22,11.11,1.341,3.316,10
296.5375,12.22,11.67,2.235,2.793,10
296.545139,11.67,10.56,2.235,1.396,10
296.553472,11.11,10.56,2.235,2.094,10
296.579167,11.67,11.11,2.682,2.793,10
296.620833,12.78,12.22,2.235,2.443,10
296.629167,13.33,12.78,3.129,2.967,10
296.633333,13.33,12.22,3.129,3.142,9.881
296.65625,14.44,12.78,3.129,2.793,9.23
296.6625,14.44,12.78,4.917,3.142,9.052
296.670139,14.44,12.78,2.235,2.443,8.834
296.679167,14.44,12.78,2.682,2.094,8.578
296.704167,17.22,12.78,4.023,2.269,7.866
296.745833,18.33,13.33,3.129,2.443,6.681
296.753472,18.89,13.33,3.129,17.279,6.464
296.7875,18.89,13.33,3.576,2.618,5.496
296.822222,19.44,12.78,5.812,3.491,4.508
296.827778,18.89,12.78,4.917,3.142,4.35
296.829167,19.44,12.78,6.706,2.967,4.31
296.870833,19.44,12.78,5.812,2.967,3.125
296.9125,18.33,13.33,4.47,2.793,0
296.94375,17.22,13.33,3.129,2.618,0.137
296.954167,17.22,13.33,3.576,2.618,0.183
296.994444,17.22,13.89,3.576,2.618,0.36
296.995833,16.67,13.89,3.129,2.618,0.366
297.000694,16.67,13.89,3.129,2.618,0.387
297.010417,16.11,13.89,2.682,2.967,0.43
297.027778,16.67,14.44,3.129,2.967,0.506
297.0375,16.67,14.44,3.576,2.618,0.549
297.079167,17.22,15,4.47,2.967,0.731
297.11875,17.22,15,3.576,2.443,0.905
297.120833,16.67,15,3.576,2.269,0.914
297.130556,16.11,15,3.129,2.443,0.957
297.1625,16.67,15.56,3.129,2.443,1.097
297.202083,17.78,16.11,4.917,2.967,1.271
297.204167,17.78,15.56,6.259,2.967,1.28
297.245833,17.22,15.56,4.917,2.618,1.463
297.268056,17.22,15,4.917,2.443,1.561
297.2875,17.22,15,5.812,2.443,1.646
297.329167,16.67,15.56,4.47,2.269,1.829
297.352778,16.67,15.56,5.812,2.269,1.932
297.358333,16.67,15.56,4.023,2.269,1.957
297.365278,16.67,15.56,4.917,2.443,1.987
297.370833,16.67,16.11,4.023,2.618,2.012
297.393056,17.22,16.11,5.812,2.618,2.109
297.40625,17.22,16.11,5.812,2.618,2.167
297.4125,17.22,16.11,6.259,2.793,2.194
297.434028,17.78,16.11,6.706,2.967,2.289
297.454167,17.78,16.11,6.706,2.793,2.377
297.495833,17.78,16.67,7.6,2.793,2.56
297.5375,18.33,16.67,7.6,2.793,2.743
297.55,18.33,16.67,6.259,2.967,2.798
297.554861,18.33,16.67,8.047,2.793,2.819
297.579167,18.89,16.67,8.047,2.967,2.926
297.590278,19.44,16.67,10.729,2.967,2.975
297.619444,18.89,17.22,8.941,2.967,3.103
297.620833,19.44,16.67,8.047,2.967,3.109
297.654861,20,17.22,8.047,2.793,3.258
297.6625,20,17.22,8.941,2.967,3.292
297.704167,21.11,16.67,7.6,2.967,3.475
297.745833,21.67,16.67,10.729,2.793,3.657
297.786111,20,17.22,5.812,2.967,3.834
297.7875,20,17.78,7.153,2.967,3.84
297.792361,20,17.78,8.047,2.967,3.862
297.8,19.44,17.78,9.388,3.142,3.895
297.829167,19.44,17.78,5.812,2.967,4.023
297.834722,19.44,17.78,7.6,2.793,4.048
297.839583,19.44,17.78,9.388,2.793,4.069
297.845139,19.44,17.78,7.6,2.793,4.093
297.867361,18.89,17.78,10.282,2.793,4.191
297.870833,19.44,17.78,10.282,2.793,4.206
297.883333,19.44,17.78,9.388,2.793,4.261
297.9125,19.44,17.22,10.729,2.967,4.389
297.917361,19.44,17.22,9.835,2.967,4.41
297.922917,19.44,17.22,10.729,2.967,4.435
297.934722,19.44,17.78,8.047,2.967,4.486
297.944444,18.89,17.78,8.941,2.967,4.529
297.947917,18.89,17.78,7.153,2.967,4.544
297.954167,18.89,17.78,8.047,2.967,4.572
297.961806,18.89,17.78,8.047,2.967,4.605
297.967361,18.89,17.78,8.047,3.142,4.63
297.995833,18.89,17.22,7.6,3.142,4.755
298.013889,18.89,17.22,9.388,3.142,4.834
298.027778,18.33,17.22,7.153,3.316,4.895
298.0375,18.89,17.22,6.259,2.967,4.938
298.079167,19.44,17.78,9.835,3.142,5.12
298.120833,19.44,18.33,10.729,2.967,5.303
298.161111,20,17.78,8.047,2.967,5.48
298.1625,20,18.33,8.047,2.967,5.486
298.169444,19.44,18.33,7.153,2.967,5.517
298.197917,19.44,17.78,7.6,3.142,5.642
298.202778,18.89,17.78,7.6,3.316,5.663
298.204167,19.44,17.78,7.153,3.142,5.669
298.228472,19.44,17.78,8.941,3.316,5.776
298.245833,18.89,17.78,6.706,3.491,5.852
298.250694,18.89,17.78,7.153,3.491,5.873
298.277083,19.44,17.78,9.835,3.316,5.989
298.2875,19.44,17.78,8.941,3.316,6.035
298.292361,19.44,17.78,7.6,3.316,6.056
298.297222,20,17.78,8.047,3.491,6.077
298.305556,19.44,17.78,7.6,3.491,6.114
298.314583,19.44,17.22,5.812,3.491,6.154
298.329167,18.89,16.67,7.153,3.665,6.218
298.364583,17.78,16.11,6.259,3.665,6.373
298.370833,17.78,16.11,5.812,3.665,6.4
298.388889,17.78,16.11,4.917,3.491,6.48
298.4125,17.22,15.56,4.917,3.491,6.583
298.425,17.22,16.11,6.259,3.491,6.638
298.454167,17.22,16.11,2.682,3.84,6.766
298.495833,17.22,16.11,2.682,2.618,6.949
298.500694,17.22,16.11,3.129,2.967,6.97
298.505556,17.22,16.11,3.576,3.84,6.992
298.516667,17.22,16.11,3.576,3.84,7.041
298.521528,17.22,16.11,3.576,3.84,7.062
298.5375,17.22,16.11,3.576,3.84,7.132
298.579167,17.22,16.67,4.47,3.84,7.315
298.588194,17.22,16.67,4.023,3.316,7.354
298.594444,17.78,16.67,4.023,2.967,7.382
298.60625,17.78,16.67,3.576,3.84,7.434
298.614583,17.78,16.67,3.576,3.84,7.47
298.619444,17.78,17.22,3.576,3.84,7.492
298.620833,17.78,16.67,3.576,3.84,7.498
298.638889,17.78,16.67,4.47,3.142,7.577
298.6625,18.33,16.67,7.6,3.142,7.681
298.704167,18.33,16.11,4.917,3.142,7.863
298.710417,17.78,16.11,3.576,3.142,7.891
298.723611,17.78,16.11,4.47,3.491,7.949
298.745833,17.78,15.56,4.917,2.967,8.046
298.748611,17.78,15.56,6.259,2.793,8.059
298.767361,17.78,15.56,6.259,3.316,8.141
298.7875,17.22,15,5.812,2.793,8.229
298.829167,16.67,13.33,4.917,2.793,8.412
298.870833,16.11,13.33,4.023,2.793,8.595
298.884722,16.11,13.33,4.023,2.967,8.656
298.9125,15.56,13.89,4.917,2.443,8.778
298.952778,15,13.89,3.129,2.443,8.955
298.954167,15,13.89,3.576,2.618,8.961
298.985417,15,13.89,4.023,2.094,9.098
298.990972,15,13.89,3.576,2.094,9.122
298.995833,15,13.89,3.576,2.618,9.144
299.005556,15,13.89,4.917,2.443,9.186
299.011806,14.44,13.89,4.47,2.618,9.214
299.0375,14.44,13.33,4.917,2.793,9.326
299.079167,13.89,12.78,4.023,3.142,9.509
299.100694,13.89,12.78,3.576,2.618,9.604
299.120833,13.89,12.78,3.129,2.793,9.692
299.1625,13.89,12.78,3.576,2.618,9.875
299.180556,13.33,12.78,3.576,2.094,9.954
299.190972,13.33,12.78,3.576,2.094,10
299.202778,12.78,12.78,2.682,2.443,10
299.204167,13.33,12.78,3.129,2.793,10
299.211806,13.33,12.78,3.129,2.967,10
299.21875,13.33,12.78,3.129,2.443,10
299.223611,13.33,12.78,2.682,2.269,10
299.245833,13.33,12.78,2.235,3.142,10
299.268056,13.33,12.78,2.235,2.443,10
299.277083,13.33,12.78,2.235,3.84,10
299.286111,12.78,12.78,2.682,3.665,10
299.2875,13.33,12.78,2.235,3.665,10
299.292361,13.33,12.78,0,3.742,10
299.298611,13.33,12.78,1.341,3.84,10
299.309028,13.33,12.78,2.235,3.316,10
299.313889,13.33,12.78,1.341,3.491,10
299.317361,13.33,12.78,0,3.054,10
299.329167,13.33,12.22,1.341,1.571,10
299.332639,13.33,12.22,0,1.585,10
299.341667,13.33,12.78,0,1.623,10
299.346528,13.33,12.78,0,1.644,10
299.356944,13.33,12.78,0,1.687,10
299.370833,13.33,12.78,1.341,1.745,10
299.377778,13.33,12.78,1.341,1.571,10
299.3875,13.33,12.78,2.682,1.92,10
299.395833,13.89,12.78,3.576,2.094,10
299.4125,13.89,12.78,3.129,2.094,10
299.41875,13.33,12.78,3.129,2.094,9.912
299.436111,13.89,12.78,4.023,2.094,9.667
299.442361,13.89,12.78,4.023,2.094,9.578
299.448611,13.89,12.78,4.023,2.269,9.49
299.452778,13.89,12.78,4.023,2.269,9.431
299.454167,13.89,12.78,4.023,2.443,9.412
299.459722,13.89,12.78,4.917,2.269,9.333
299.465972,13.89,12.78,4.023,2.269,9.245
299.469444,13.89,12.78,3.129,2.269,9.196
299.485417,12.78,12.78,2.682,4.189,8.971
299.493056,12.22,12.22,2.682,4.538,8.863
299.495833,12.22,11.67,2.235,5.061,8.824
299.511111,11.67,11.11,3.129,5.411,8.608
299.5375,10.56,9.44,4.023,5.236,8.235
299.544444,10.56,9.44,3.576,5.061,8.137
299.579167,10,8.89,4.023,5.411,7.647
299.619444,10,8.89,3.576,5.585,7.078
299.620833,10,8.89,4.023,5.76,7.059
299.625694,10.56,8.89,4.917,5.934,6.99
299.634028,10.56,9.44,4.47,5.934,6.873
299.658333,11.11,8.89,5.812,6.109,6.529
299.6625,10,8.89,5.812,5.934,6.471
299.695139,10,8.89,6.259,5.411,6.01
299.704167,10,8.89,4.917,5.061,5.882
299.709028,10,8.33,6.706,5.236,5.814
299.713889,9.44,8.33,6.706,5.236,5.745
299.745833,8.89,7.22,8.941,5.236,5.294
299.749306,8.89,7.22,11.176,5.236,5.245
299.774306,9.44,7.22,11.176,5.411,4.892
299.786111,10,7.22,8.047,5.76,4.725
299.7875,10,7.22,8.047,5.585,4.706
299.817361,10,7.22,5.812,5.585,4.284
299.829167,10,6.67,7.153,5.585,4.118
299.845833,10,6.67,5.812,5.411,3.882
299.865972,9.44,6.67,6.259,5.236,3.598
299.870833,9.44,6.11,5.812,4.887,3.529
299.9125,8.33,5.56,6.259,5.236,2.941
299.927083,8.33,5,8.047,5.061,2.735
299.954167,7.78,3.89,9.835,4.887,2.353
299.965278,7.78,3.89,7.6,4.887,2.196
299.995833,8.33,4.44,8.941,4.887,1.765
300.009028,7.78,4.44,10.729,4.887,1.578
300.016667,7.78,4.44,12.517,4.887,1.471
300.0375,7.78,3.89,12.517,5.061,1.176
300.079167,7.78,2.78,8.047,5.236,0.588
300.120833,6.67,1.67,6.259,4.712,0
300.1625,6.11,2.22,4.47,4.363,3.125
300.204167,6.11,2.22,6.706,4.363,0
300.245833,6.11,1.67,5.812,4.189,0
300.2875,6.11,1.67,6.259,4.189,0
300.329167,5.56,1.11,4.917,4.014,0
300.370833,5,0.56,6.259,4.189,0
300.4125,5,0,6.259,4.538,0
300.454167,4.44,0,7.153,4.538,0
300.495833,4.44,0,9.388,4.538,0
300.5375,6.11,1.11,9.388,4.538,0
300.579167,8.33,1.67,8.047,4.712,0
300.620833,10,1.67,6.259,4.538,0
300.6625,11.11,1.67,5.812,4.538,0
300.704167,12.22,1.67,4.917,4.189,0
300.745833,12.78,1.67,5.812,4.363,0
300.7875,13.33,0.56,4.47,4.363,0
300.829167,13.33,0.56,4.47,4.189,0
300.870833,13.33,1.11,3.129,4.014,0
300.9125,11.11,1.11,2.682,4.189,0
300.954167,10,2.22,2.235,3.84,0
300.995833,8.89,2.22,2.682,4.014,0
301.0375,8.33,2.22,4.917,3.84,0
301.079167,8.89,2.22,4.47,4.014,0
301.120833,8.33,2.22,6.259,4.189,0
301.1625,7.78,2.78,4.917,4.189,0
301.204167,7.22,3.33,3.129,4.014,0
301.245833,7.22,3.89,4.023,4.189,0
301.2875,7.78,5,4.47,4.014,0
301.329167,7.78,5,3.576,4.014,0
301.370833,7.22,5,4.023,4.014,0
301.4125,7.78,5,4.47,4.014,0
301.454167,6.67,5,3.129,3.84,0
301.495833,7.22,5.56,2.235,3.665,0
301.5375,9.44,6.11,2.682,3.665,0
301.579167,12.22,7.78,4.47,3.491,0
301.620833,13.33,8.89,7.153,3.665,3.125
301.641667,15,9.44,5.812,3.665,3.125
301.661111,15,7.78,5.812,3.491,3.125
301.6625,15,7.78,4.917,3.665,3.125
301.704167,15.56,8.33,4.917,3.491,2.344
301.745833,16.11,7.22,6.259,3.142,1.563
301.7875,16.67,6.67,4.47,3.142,0.781
301.829167,16.67,7.22,4.917,2.967,0
301.870833,15.56,8.33,4.917,2.967,3.125
301.9125,14.44,8.33,4.023,3.142,3.125
301.949306,13.33,9.44,4.47,2.967,3.125
301.954167,13.33,9.44,4.023,3.142,3.125
301.979167,12.78,10,4.023,3.316,3.125
301.992361,12.78,10,4.023,3.142,3.339
301.995833,12.78,10.56,4.47,3.142,3.395
302.005556,12.78,10.56,4.023,3.142,3.553
302.025694,12.78,10.56,4.023,3.142,3.879
302.0375,12.78,10.56,3.576,3.142,4.07
302.065278,12.78,11.11,4.023,3.142,4.52
302.073611,12.78,11.11,4.023,3.316,4.655
302.079167,12.78,11.11,3.576,3.316,4.745
302.120833,12.22,11.11,4.023,3.142,5.42
302.133333,12.22,11.11,3.576,2.967,5.623
302.161111,12.78,11.11,3.576,3.316,6.073
302.1625,12.78,11.11,3.129,3.316,6.096
302.204167,13.33,11.67,4.023,3.142,6.771
302.245833,13.33,11.67,3.576,3.142,7.446
302.2625,12.78,11.67,3.576,2.967,7.716
302.270139,12.78,11.67,3.129,2.967,7.84
302.2875,13.33,11.67,3.129,2.967,8.121
302.306944,13.33,12.22,3.576,2.793,8.436
302.329167,13.89,12.22,3.129,2.793,8.796
302.370833,12.78,11.67,2.235,1.571,9.471
302.375694,12.78,11.67,2.235,1.571,9.55
302.403472,12.78,11.67,1.341,1.571,10
302.4125,12.78,11.67,2.235,2.269,10
302.447917,13.33,12.78,3.576,2.443,10
302.454167,13.33,12.78,4.023,2.443,10
302.461806,13.33,12.78,4.023,2.618,10
302.495833,13.89,12.78,4.023,2.269,10
302.5375,13.89,12.78,4.023,2.269,10
302.543056,13.89,12.78,3.129,1.92,10
302.553472,13.89,12.78,3.576,2.094,10
302.571528,13.89,12.22,4.47,2.094,10
302.579167,13.89,12.22,4.023,1.92,10
302.599306,13.89,12.22,3.129,1.745,10
302.620833,13.33,12.22,4.023,1.745,10
302.636806,13.89,12.78,3.129,1.571,10
302.6625,13.33,12.78,3.576,1.571,10
302.683333,13.89,12.78,4.023,1.92,10
302.689583,13.89,12.78,3.129,1.92,10
302.702778,13.89,12.78,4.47,2.094,10
302.704167,13.89,12.78,3.576,1.92,10
302.714583,13.89,12.78,3.576,1.745,10
302.724306,13.89,12.78,4.47,1.396,10
302.745833,13.89,12.78,3.129,1.92,10
302.754861,13.89,12.78,3.129,1.396,10
302.761806,13.89,12.78,4.023,1.571,10
302.76875,13.89,13.33,4.47,1.92,10
302.7875,13.89,13.33,4.023,1.745,10
302.8,13.89,13.33,3.576,1.745,10
302.829167,13.89,13.33,4.023,1.396,10
302.870833,14.44,13.33,3.576,1.571,10
302.909722,13.89,13.89,3.129,1.222,10
302.9125,14.44,13.89,3.129,1.571,10
302.925,14.44,13.89,4.47,1.396,10
302.940972,14.44,13.89,4.917,1.745,10
302.952778,15,13.89,4.023,17.279,9.867
302.954167,15,13.89,6.706,1.92,9.851
302.984028,15,13.89,4.917,2.094,9.515
302.994444,15,13.89,5.812,1.92,9.398
302.995833,15,13.89,6.706,1.92,9.382
303.0375,15,13.89,4.917,1.745,8.913
303.079167,15,13.89,7.153,1.396,8.444
303.093056,15,13.89,7.6,1.396,8.288
303.105556,15,14.44,7.6,1.745,8.147
303.120833,15.56,14.44,9.388,1.745,7.975
303.134722,15.56,14.44,9.835,1.92,7.819
303.150694,16.11,14.44,9.388,1.92,7.639
303.161111,16.11,15,10.729,1.92,7.522
303.1625,16.11,15,10.729,2.094,7.506
303.168056,16.11,15,10.729,2.094,7.443
303.202778,17.22,16.11,12.964,2.269,7.052
303.204167,16.67,15.56,12.517,2.269,7.037
303.244444,17.22,16.11,13.411,2.269,6.583
303.245833,17.22,15.56,12.517,2.269,6.568
303.271528,16.67,15.56,9.388,2.269,6.278
303.279167,16.67,15.56,7.153,2.269,6.192
303.2875,16.67,15.56,7.6,2.443,6.099
303.315972,16.67,15.56,4.917,2.618,5.778
303.329167,16.67,15.56,6.259,2.269,5.629
303.370833,16.11,15,4.917,3.316,5.16
303.4125,15,13.33,6.259,3.316,4.691
303.41875,15,13.33,8.941,3.142,4.621
303.434028,14.44,13.33,7.153,3.142,4.449
303.454167,14.44,13.33,6.259,3.142,4.222
303.494444,13.89,12.78,7.153,2.967,3.769
303.495833,14.44,12.78,8.047,2.793,3.753
303.5,14.44,12.78,9.388,3.142,3.706
303.505556,14.44,12.22,8.941,3.142,3.643
303.53125,13.33,10,7.6,3.316,3.354
303.5375,13.33,10,9.835,3.316,3.284
303.561111,11.67,9.44,7.153,3.142,3.018
303.579167,11.11,9.44,6.706,3.142,2.815
303.594444,11.11,9.44,8.047,3.491,2.643
303.601389,10,7.78,10.729,4.712,2.565
303.606944,8.89,7.22,12.517,4.887,2.502
303.6125,8.89,6.67,9.835,4.887,2.439
303.620833,8.33,6.67,10.729,4.538,2.346
303.629167,7.78,6.11,10.282,4.712,2.252
303.644444,7.78,5,11.623,4.712,2.08
303.653472,7.78,5.56,10.282,4.538,1.978
303.6625,7.78,4.44,10.729,4.538,1.876
303.691667,8.33,3.89,9.388,4.538,1.548
303.698611,8.33,3.89,10.729,4.538,1.47
303.704167,8.33,3.33,11.176,4.538,1.407
303.745833,8.89,2.22,11.176,4.538,0.938
303.758333,8.89,2.22,10.282,4.538,0.798
303.7875,8.89,1.11,9.835,4.712,0.469
303.829167,9.44,0,10.282,4.712,0
303.870833,9.44,0.56,7.6,4.189,0
303.9125,8.33,1.11,4.917,4.014,0
303.954167,7.78,0.56,6.259,4.014,0
303.995833,7.22,0,6.259,3.84,0
304.0375,7.22,0,4.917,3.84,0
304.079167,7.22,0,7.153,4.014,0
304.120833,8.33,-0.56,8.047,4.014,0
304.1625,8.33,-1.11,9.388,4.014,0
304.204167,7.78,-1.11,7.6,4.014,0
304.245833,7.78,-1.11,9.388,4.014,0
304.2875,7.22,-0.56,9.388,4.014,0
304.329167,7.22,-1.11,7.153,4.014,0
304.370833,6.67,-1.11,8.047,4.014,0
304.4125,6.11,-1.11,6.259,4.363,0
304.454167,5.56,-1.11,4.917,4.189,0
304.495833,6.11,-0.56,6.706,4.363,0
304.5375,6.67,-1.11,7.153,4.189,0
304.579167,7.78,-1.11,7.153,4.363,0
304.620833,7.78,-1.11,6.259,4.014,0
304.6625,8.89,-0.56,4.917,4.538,0
304.704167,10,-0.56,5.812,4.189,0
304.745833,10.56,-1.67,6.259,4.538,0
304.7875,10.56,-2.22,7.6,4.712,3.125
304.829167,10.56,-3.33,6.259,4.538,0
304.870833,10,-2.78,6.706,4.363,3.125
304.9125,8.33,-2.22,3.129,4.538,0
304.954167,6.67,-1.67,3.129,4.363,0
304.995833,6.67,-2.78,1.341,5.236,0
305.0375,4.44,-2.22,0,4.712,0
305.079167,5,-2.78,2.235,4.189,0
305.120833,3.33,-2.22,2.682,4.014,0
305.1625,3.89,-3.33,2.682,4.538,0
305.204167,4.44,-3.33,3.576,4.538,0
305.245833,3.89,-2.78,4.47,5.061,0
305.2875,3.33,-2.22,3.129,4.887,0
305.329167,3.33,-2.22,4.023,5.236,0
305.370833,3.33,-2.22,4.917,5.411,0
305.4125,3.89,-3.33,2.682,5.585,0
305.454167,2.78,-3.33,1.341,5.934,0
305.495833,3.33,-2.78,1.341,5.76,0
305.5375,3.89,-1.67,0,4.421,3.125
305.579167,6.67,-3.33,0,3.083,3.125
305.620833,6.11,-4.44,1.341,1.745,3.125
305.6625,6.67,-2.22,0,1.658,3.125
305.704167,7.22,-1.67,1.341,1.571,3.125
305.745833,8.33,-1.67,0,1.92,3.125
305.7875,8.89,0,2.682,2.269,3.125
305.829167,8.89,1.11,2.235,2.967,3.125
305.870833,8.89,3.33,2.682,3.142,3.125
305.9125,8.33,3.33,2.682,2.094,3.125
305.954167,8.89,2.78,0,1.396,3.125
305.995833,8.33,3.33,2.235,0.698,3.125
306.0375,8.33,3.33,3.576,2.094,3.125
306.068056,8.33,3.89,2.235,2.269,3.125
306.079167,8.89,4.44,3.129,2.094,3.125
306.1,8.89,5,2.682,2.094,3.125
306.10625,8.89,5.56,1.341,2.443,3.125
306.120833,9.44,6.11,3.129,2.443,3.125
306.134028,8.89,5.56,2.235,1.745,3.125
306.1625,8.33,5.56,0,1.674,3.125
306.204167,8.33,6.11,1.341,1.571,3.125
306.244444,8.89,7.22,0,1.908,3.125
306.245833,8.89,6.67,0,1.92,3.125
306.2875,8.89,7.22,2.235,2.269,3.125
306.3125,8.89,7.22,1.341,1.92,3.125
306.31875,8.89,7.22,2.235,2.269,3.125
306.329167,8.89,7.22,2.682,2.094,3.125
306.370833,9.44,7.78,2.682,2.443,3.125
306.377778,9.44,7.78,2.682,2.269,3.125
306.4125,9.44,8.89,0,2.618,3.125
306.429167,9.44,8.33,0,2.786,3.125
306.447222,9.954,8.844,2.235,2.967,3.125
306.454167,10.151,9.041,2.682,3.665,3.125
306.478472,10.843,9.733,2.682,2.967,3.125
306.495833,11.337,10.227,2.235,2.094,3.125
306.5375,12.523,11.413,0,2.88,3.125
306.579167,13.709,12.599,3.576,3.665,3.125
306.592361,14.084,12.974,4.47,3.316,3.125
306.604861,14.44,13.33,4.023,3.316,3.125
306.620833,15,13.33,4.47,3.316,3.125
306.625694,15,13.33,4.47,3.316,3.125
306.627083,15,13.33,4.47,3.316,3.125
306.631944,15.56,13.33,4.917,3.665,3.125
306.6625,17.78,12.22,6.706,3.491,3.125
306.667361,17.78,11.67,6.259,3.665,3.125
306.704167,18.89,11.11,5.812,3.316,3.125
306.745833,18.89,12.22,5.812,3.84,3.125
306.7875,18.89,11.67,4.917,3.665,0
306.829167,18.89,11.67,6.259,3.491,1.563
306.870833,18.89,11.67,5.812,3.491,3.125
306.9125,17.78,11.67,4.917,3.142,0
306.954167,16.67,12.78,4.917,3.142,0
306.995833,16.11,12.78,5.812,3.316,0
307.0375,15,13.33,4.47,3.491,0
307.046528,15,13.33,6.259,3.316,3.125
307.079167,15,13.33,6.259,3.665,3.125
307.106944,15,13.33,4.917,3.665,3.125
307.120833,15,13.89,4.023,3.491,3.125
307.130556,15.56,13.89,6.706,3.491,3.125
307.143056,15.56,13.89,4.917,3.665,3.125
307.1625,15.56,13.89,6.259,3.665,3.125
307.202083,16.11,13.89,6.259,3.665,3.125
307.204167,15.56,13.89,6.259,3.665,3.125
307.245833,15.56,13.89,6.259,3.84,3.125
307.278472,15.56,13.89,6.259,3.84,3.125
307.286111,16.11,13.89,6.706,3.84,3.125
307.2875,15.56,13.89,6.706,4.014,3.125
307.329167,15.56,13.89,6.706,3.665,3.125
307.348611,15.56,13.89,5.812,3.84,3.125
307.370833,15.56,13.89,6.706,3.665,3.125
307.4125,15.56,13.89,6.259,3.84,3.125
307.417361,15.56,13.89,6.706,3.84,3.125
307.454167,15,13.89,5.812,3.491,3.125
307.460417,15,13.89,4.917,3.665,3.125
307.495833,15,13.33,5.812,3.84,3.125
307.5375,15,13.33,4.917,3.665,3.125
307.579167,16.11,13.33,6.706,3.665,3.125
307.584028,16.67,13.89,6.259,3.665,3.125
307.599306,17.22,13.89,5.812,3.84,3.125
307.620833,18.33,13.33,6.706,3.665,3.125
307.636806,18.89,13.33,8.047,3.665,3.125
307.659028,18.89,12.78,5.812,4.014,3.125
307.6625,18.89,13.33,7.6,3.665,3.125
307.704167,20.56,12.22,8.047,3.84,0
307.745833,21.11,12.22,8.047,3.665,3.125
307.7875,20.56,12.78,4.917,4.189,3.125
307.829167,17.78,14.44,5.812,4.712,3.125
307.870833,17.78,13.33,6.259,4.887,3.125
307.9125,16.67,12.22,7.153,5.061,3.125
307.954167,15,9.44,5.812,4.887,3.125
307.995833,12.22,6.11,10.282,5.061,0
308.0375,10.56,4.44,7.6,5.236,0
308.079167,10,1.67,6.259,5.76,0
308.120833,8.89,0,9.388,5.585,0
308.1625,7.78,0,3.576,5.76,0
308.204167,7.78,-1.11,6.706,5.76,0
308.245833,7.22,-1.11,6.259,5.934,0
308.2875,6.67,-0.56,7.153,5.934,0
308.329167,5.56,-1.67,2.235,5.585,0
308.370833,3.89,-1.67,4.917,5.411,0
308.4125,3.89,-2.78,6.259,5.585,0
308.454167,3.89,-3.33,7.153,5.76,0
308.495833,3.89,-3.33,4.47,5.76,0
308.5375,5,-3.33,4.023,5.76,0
308.579167,6.67,-2.78,2.682,6.109,0
308.620833,8.33,-2.78,0,5.236,0
308.6625,8.89,-2.78,0,4.363,0
308.704167,9.44,-3.89,0,3.491,0
308.745833,10,-5,0,2.618,0
308.7875,10.56,-5.56,2.682,1.745,0
308.829167,10.56,-6.11,2.235,1.047,0
308.870833,10,-4.44,1.341,0.698,0
308.9125,8.89,-2.78,1.341,0.524,0
308.954167,8.33,-2.22,1.341,0.873,0
308.995833,7.78,-1.67,2.235,1.222,0
309.0375,6.67,-0.56,2.682,1.571,0
309.079167,6.11,0,3.129,1.92,0
309.120833,5.56,1.11,2.235,1.222,0
309.1625,5.56,1.11,1.341,1.047,0
309.204167,5.56,1.11,1.341,0.524,0
309.245833,5,1.67,2.235,0.698,0
309.2875,5,1.67,1.341,1.571,0
309.329167,5,1.67,2.235,1.222,3.125
309.370833,5,1.67,1.341,0.873,3.125
309.4125,5,1.67,3.129,0.698,3.539
309.454167,5.56,2.22,4.47,1.396,3.952
309.472917,6.11,2.22,1.341,17.279,4.139
309.495833,6.11,2.78,3.129,1.396,4.366
309.508333,6.11,2.78,3.129,1.222,4.49
