                    JDAY,WB,VOLIN(m3),VOLPR(m3),VOLOUT(m3),VOLWD(m3),VOLEV(m3),VOLDT(m3),VOLTRB(m3),VOLICE(m3),%VOLerror
   133.998,   1,  0.24298039E+08,   0.54800116E+07,  -0.90938425E+08,  -0.23882318E+08,  -0.20600659E+07,   0.16390061E+08,   0.56283895E+08,   0.00000000E+00,  -0.54404595E-09,
   134.997,   1,  0.24402272E+08,   0.55284075E+07,  -0.91671152E+08,  -0.24538221E+08,  -0.21002894E+07,   0.16564289E+08,   0.57348499E+08,   0.00000000E+00,  -0.54367972E-09,
   135.998,   1,  0.24499046E+08,   0.55284075E+07,  -0.92414046E+08,  -0.25308045E+08,  -0.21238177E+07,   0.16820828E+08,   0.58398315E+08,   0.00000000E+00,  -0.53652832E-09,
   137.000,   1,  0.24607753E+08,   0.55284075E+07,  -0.93139645E+08,  -0.26077869E+08,  -0.21613450E+07,   0.17096026E+08,   0.59478187E+08,   0.00000000E+00,  -0.53544838E-09,
   138.000,   1,  0.24737656E+08,   0.55969569E+07,  -0.93859542E+08,  -0.26847693E+08,  -0.21955919E+07,   0.17347344E+08,   0.60600708E+08,   0.00000000E+00,  -0.53961327E-09,
   138.998,   1,  0.24858798E+08,   0.55969569E+07,  -0.94600799E+08,  -0.27560647E+08,  -0.22521759E+07,   0.17587803E+08,   0.61692530E+08,   0.00000000E+00,  -0.53302434E-09,
   139.997,   1,  0.24956321E+08,   0.55969569E+07,  -0.95379391E+08,  -0.28217280E+08,  -0.23091636E+07,   0.17799155E+08,   0.62729702E+08,   0.00000000E+00,  -0.52767467E-09,
   140.998,   1,  0.25037322E+08,   0.55969569E+07,  -0.96214380E+08,  -0.28875220E+08,  -0.23657916E+07,   0.17912657E+08,   0.63721856E+08,   0.00000000E+00,  -0.51388891E-09,
   142.000,   1,  0.25107671E+08,   0.55969569E+07,  -0.97087986E+08,  -0.29533157E+08,  -0.24338793E+07,   0.17941515E+08,   0.64682294E+08,   0.00000000E+00,  -0.49359600E-09,
   142.999,   1,  0.25169946E+08,   0.55969569E+07,  -0.97923038E+08,  -0.30190661E+08,  -0.24950200E+07,   0.17978305E+08,   0.65622561E+08,   0.00000000E+00,  -0.48417661E-09,
   143.998,   1,  0.25226832E+08,   0.55969569E+07,  -0.98685724E+08,  -0.30848596E+08,  -0.25406095E+07,   0.18081181E+08,   0.66550360E+08,   0.00000000E+00,  -0.47952195E-09,
   144.998,   1,  0.25280051E+08,   0.56131345E+07,  -0.99461799E+08,  -0.31507395E+08,  -0.25751781E+07,   0.18221142E+08,   0.67469814E+08,   0.00000000E+00,  -0.47843280E-09,
   145.998,   1,  0.25328010E+08,   0.56131345E+07,  -0.10026128E+09,  -0.32165765E+08,  -0.26306385E+07,   0.18361116E+08,   0.68373683E+08,   0.00000000E+00,  -0.46966097E-09,
   147.000,   1,  0.25371685E+08,   0.56131345E+07,  -0.10102757E+09,  -0.32760351E+08,  -0.27008300E+07,   0.18488006E+08,   0.69271314E+08,   0.00000000E+00,  -0.46751371E-09,
   147.998,   1,  0.25425847E+08,   0.57058133E+07,  -0.10175232E+09,  -0.33276628E+08,  -0.27488605E+07,   0.18606944E+08,   0.70187418E+08,   0.00000000E+00,  -0.47349087E-09,
   148.999,   1,  0.25511182E+08,   0.57138747E+07,  -0.10246218E+09,  -0.33854873E+08,  -0.27947721E+07,   0.18715267E+08,   0.71137296E+08,   0.00000000E+00,  -0.46696610E-09,
   149.998,   1,  0.25611381E+08,   0.57743353E+07,  -0.10318291E+09,  -0.34511511E+08,  -0.28246311E+07,   0.18807578E+08,   0.72108437E+08,   0.00000000E+00,  -0.46801633E-09,
   151.000,   1,  0.25698622E+08,   0.57984647E+07,  -0.10392725E+09,  -0.35169015E+08,  -0.28597560E+07,   0.18873444E+08,   0.73068087E+08,   0.00000000E+00,  -0.46614910E-09,
   151.999,   1,  0.25769714E+08,   0.58267070E+07,  -0.10470341E+09,  -0.35799801E+08,  -0.29259531E+07,   0.18906730E+08,   0.73998088E+08,   0.00000000E+00,  -0.45767160E-09,
   152.998,   1,  0.25824414E+08,   0.58267070E+07,  -0.10550855E+09,  -0.36334331E+08,  -0.30013144E+07,   0.18942706E+08,   0.74902077E+08,   0.00000000E+00,  -0.44780360E-09,
   153.998,   1,  0.25867359E+08,   0.58267070E+07,  -0.10632347E+09,  -0.36762973E+08,  -0.30525535E+07,   0.19025554E+08,   0.75889327E+08,   0.00000000E+00,  -0.44306654E-09,
   155.000,   1,  0.25905774E+08,   0.58267070E+07,  -0.10713727E+09,  -0.37155229E+08,  -0.31089483E+07,   0.19136885E+08,   0.77004273E+08,   0.00000000E+00,  -0.43804245E-09,
   155.998,   1,  0.25938936E+08,   0.58267070E+07,  -0.10795283E+09,  -0.37547916E+08,  -0.31612557E+07,   0.19221179E+08,   0.78077256E+08,   0.00000000E+00,  -0.43611250E-09,
   156.997,   1,  0.25970612E+08,   0.58267070E+07,  -0.10876263E+09,  -0.37941467E+08,  -0.32070075E+07,   0.19267596E+08,   0.79071792E+08,   0.00000000E+00,  -0.43434920E-09,
   157.998,   1,  0.26006083E+08,   0.58267070E+07,  -0.10958711E+09,  -0.38335020E+08,  -0.32519594E+07,   0.19318079E+08,   0.80059779E+08,   0.00000000E+00,  -0.42950925E-09,
   158.999,   1,  0.26045711E+08,   0.58307377E+07,  -0.11044020E+09,  -0.38727709E+08,  -0.33085020E+07,   0.19408749E+08,   0.81036416E+08,   0.00000000E+00,  -0.42496992E-09,
   160.000,   1,  0.26090720E+08,   0.58307377E+07,  -0.11125904E+09,  -0.39119965E+08,  -0.33605607E+07,   0.19484295E+08,   0.82012454E+08,   0.00000000E+00,  -0.41954394E-09,
   160.998,   1,  0.26143552E+08,   0.59113518E+07,  -0.11202811E+09,  -0.39513083E+08,  -0.34090526E+07,   0.19504372E+08,   0.83087745E+08,   0.00000000E+00,  -0.41588258E-09,
   161.998,   1,  0.26205928E+08,   0.59113518E+07,  -0.11277529E+09,  -0.39906205E+08,  -0.34459547E+07,   0.19482249E+08,   0.84260085E+08,   0.00000000E+00,  -0.41403525E-09,
   162.999,   1,  0.26310661E+08,   0.61375648E+07,  -0.11350016E+09,  -0.40298030E+08,  -0.34787351E+07,   0.19486730E+08,   0.85481163E+08,   0.00000000E+00,  -0.42328997E-09,
   163.998,   1,  0.26453907E+08,   0.65077315E+07,  -0.11422137E+09,  -0.40689422E+08,  -0.34975975E+07,   0.19538282E+08,   0.86666292E+08,   0.00000000E+00,  -0.43469213E-09,
   164.997,   1,  0.26596300E+08,   0.65117622E+07,  -0.11494411E+09,  -0.41080814E+08,  -0.35306152E+07,   0.19594143E+08,   0.87785193E+08,   0.00000000E+00,  -0.43979421E-09,
   165.999,   1,  0.26748813E+08,   0.69587042E+07,  -0.11566217E+09,  -0.41549321E+08,  -0.35628561E+07,   0.19612977E+08,   0.88921875E+08,   0.00000000E+00,  -0.45036411E-09,
   166.997,   1,  0.26904438E+08,   0.69748819E+07,  -0.11639806E+09,  -0.42131555E+08,  -0.35957428E+07,   0.19571701E+08,   0.90032180E+08,   0.00000000E+00,  -0.45181531E-09,
   167.997,   1,  0.27038547E+08,   0.69748819E+07,  -0.11716184E+09,  -0.42750179E+08,  -0.36365239E+07,   0.19528024E+08,   0.91086061E+08,   0.00000000E+00,  -0.44438653E-09,
   168.997,   1,  0.27144892E+08,   0.69748819E+07,  -0.11793136E+09,  -0.43289109E+08,  -0.36945146E+07,   0.19538285E+08,   0.92100477E+08,   0.00000000E+00,  -0.44209908E-09,
   170.000,   1,  0.27285797E+08,   0.73423066E+07,  -0.11866228E+09,  -0.43714293E+08,  -0.37312554E+07,   0.19618976E+08,   0.93213730E+08,   0.00000000E+00,  -0.45593660E-09,
   170.997,   1,  0.27495660E+08,   0.74268966E+07,  -0.11936755E+09,  -0.44105254E+08,  -0.37436512E+07,   0.19720816E+08,   0.94429880E+08,   0.00000000E+00,  -0.47051379E-09,
   171.998,   1,  0.27694528E+08,   0.74389887E+07,  -0.12006028E+09,  -0.44496213E+08,  -0.37623824E+07,   0.19783675E+08,   0.95598789E+08,   0.00000000E+00,  -0.47841519E-09,
   172.998,   1,  0.27867122E+08,   0.75478451E+07,  -0.12075336E+09,  -0.44887605E+08,  -0.37858497E+07,   0.19849975E+08,   0.96745911E+08,   0.00000000E+00,  -0.48365523E-09,
   173.997,   1,  0.28045961E+08,   0.76002168E+07,  -0.12145883E+09,  -0.45366025E+08,  -0.38249950E+07,   0.19996435E+08,   0.97903108E+08,   0.00000000E+00,  -0.49103548E-09,
   174.997,   1,  0.28221395E+08,   0.76042476E+07,  -0.12216276E+09,  -0.46029308E+08,  -0.38566227E+07,   0.20244977E+08,   0.99047127E+08,   0.00000000E+00,  -0.49614463E-09,
   175.997,   1,  0.28406070E+08,   0.76888375E+07,  -0.12287717E+09,  -0.46798677E+08,  -0.38762484E+07,   0.20535743E+08,   0.10020637E+09,   0.00000000E+00,  -0.50405608E-09,
   176.998,   1,  0.28589729E+08,   0.77089910E+07,  -0.12360100E+09,  -0.47568092E+08,  -0.38904684E+07,   0.20757667E+08,   0.10135319E+09,   0.00000000E+00,  -0.51444744E-09,
   177.998,   1,  0.28741219E+08,   0.77251687E+07,  -0.12433071E+09,  -0.48295675E+08,  -0.39071509E+07,   0.20873865E+08,   0.10235311E+09,   0.00000000E+00,  -0.50885412E-09,
   178.999,   1,  0.28867851E+08,   0.83859848E+07,  -0.12503802E+09,  -0.48958018E+08,  -0.39360240E+07,   0.20924458E+08,   0.10302416E+09,   0.00000000E+00,  -0.51038030E-09,
   180.000,   1,  0.28987607E+08,   0.84021625E+07,  -0.12574839E+09,  -0.49538776E+08,  -0.39651016E+07,   0.20902159E+08,   0.10362282E+09,   0.00000000E+00,  -0.50236333E-09,
   180.999,   1,  0.29116031E+08,   0.84505583E+07,  -0.12648427E+09,  -0.50001212E+08,  -0.39874164E+07,   0.20826984E+08,   0.10453490E+09,   0.00000000E+00,  -0.49983584E-09,
   182.000,   1,  0.29268895E+08,   0.84505583E+07,  -0.12718950E+09,  -0.50394765E+08,  -0.40098113E+07,   0.20737893E+08,   0.10565842E+09,   0.00000000E+00,  -0.49880662E-09,
   182.999,   1,  0.29751867E+08,   0.88933874E+07,  -0.12788020E+09,  -0.50787454E+08,  -0.40379330E+07,   0.20687346E+08,   0.10732765E+09,   0.00000000E+00,  -0.54210072E-09,
   184.000,   1,  0.30639753E+08,   0.95148299E+07,  -0.12856039E+09,  -0.51179710E+08,  -0.40691618E+07,   0.20689656E+08,   0.10948530E+09,   0.00000000E+00,  -0.63423883E-09,
   184.998,   1,  0.31348675E+08,   0.95439803E+07,  -0.12921854E+09,  -0.51571966E+08,  -0.40985912E+07,   0.20733184E+08,   0.11129580E+09,   0.00000000E+00,  -0.71592505E-09,
   185.999,   1,  0.31684306E+08,   0.95439803E+07,  -0.12988612E+09,  -0.51964222E+08,  -0.41618861E+07,   0.20897334E+08,   0.11264325E+09,   0.00000000E+00,  -0.76329905E-09,
   186.998,   1,  0.31882309E+08,   0.95439803E+07,  -0.13061244E+09,  -0.52412085E+08,  -0.42320401E+07,   0.21214258E+08,   0.11380071E+09,   0.00000000E+00,  -0.79762626E-09,
   188.000,   1,  0.32043664E+08,   0.95439803E+07,  -0.13135899E+09,  -0.52995524E+08,  -0.42882023E+07,   0.21568735E+08,   0.11490485E+09,   0.00000000E+00,  -0.81355171E-09,
   188.999,   1,  0.32290926E+08,   0.99897259E+07,  -0.13205901E+09,  -0.53732772E+08,  -0.43294140E+07,   0.21955781E+08,   0.11616087E+09,   0.00000000E+00,  -0.89962481E-09,
   189.999,   1,  0.32645632E+08,   0.10018876E+08,  -0.13275750E+09,  -0.54570788E+08,  -0.43692057E+07,   0.22423040E+08,   0.11755349E+09,   0.00000000E+00,  -0.97774335E-09,
   190.999,   1,  0.32940759E+08,   0.10018876E+08,  -0.13348031E+09,  -0.55385661E+08,  -0.44193938E+07,   0.22930994E+08,   0.11882669E+09,   0.00000000E+00,  -0.10456299E-08,
   191.999,   1,  0.33127382E+08,   0.10018876E+08,  -0.13422026E+09,  -0.56126170E+08,  -0.44706814E+07,   0.23293168E+08,   0.11995012E+09,   0.00000000E+00,  -0.10746324E-08,
   192.999,   1,  0.33288358E+08,   0.10177364E+08,  -0.13493893E+09,  -0.56834238E+08,  -0.45295474E+07,   0.23410833E+08,   0.12106518E+09,   0.00000000E+00,  -0.11154619E-08,
   194.000,   1,  0.33442759E+08,   0.10393869E+08,  -0.13566717E+09,  -0.57514680E+08,  -0.45848003E+07,   0.23444999E+08,   0.12210850E+09,   0.00000000E+00,  -0.11140587E-08,
   195.000,   1,  0.33580394E+08,   0.10393869E+08,  -0.13642904E+09,  -0.58167882E+08,  -0.46620479E+07,   0.23530379E+08,   0.12306285E+09,   0.00000000E+00,  -0.10819728E-08,
   195.998,   1,  0.33696155E+08,   0.10393869E+08,  -0.13721449E+09,  -0.58823201E+08,  -0.47337234E+07,   0.23687907E+08,   0.12406480E+09,   0.00000000E+00,  -0.10579683E-08,
   196.999,   1,  0.33784628E+08,   0.10393869E+08,  -0.13801361E+09,  -0.59492359E+08,  -0.48038253E+07,   0.23855507E+08,   0.12498077E+09,   0.00000000E+00,  -0.10378269E-08,
   197.998,   1,  0.33856691E+08,   0.10406349E+08,  -0.13882913E+09,  -0.60191266E+08,  -0.48436838E+07,   0.24087624E+08,   0.12580944E+09,   0.00000000E+00,  -0.10019226E-08,
   198.998,   1,  0.33931662E+08,   0.10717664E+08,  -0.13961581E+09,  -0.60904524E+08,  -0.48871745E+07,   0.24432524E+08,   0.12669270E+09,   0.00000000E+00,  -0.10221854E-08,
   200.000,   1,  0.34012280E+08,   0.10763370E+08,  -0.14036692E+09,  -0.61594456E+08,  -0.49240480E+07,   0.24873787E+08,   0.12759132E+09,   0.00000000E+00,  -0.10104400E-08,
   200.999,   1,  0.34084713E+08,   0.10763370E+08,  -0.14116039E+09,  -0.62241662E+08,  -0.49908553E+07,   0.25262654E+08,   0.12846462E+09,   0.00000000E+00,  -0.99734916E-09,
   201.999,   1,  0.34152235E+08,   0.10763370E+08,  -0.14193497E+09,  -0.62869330E+08,  -0.50501991E+07,   0.25540183E+08,   0.12933893E+09,   0.00000000E+00,  -0.97853345E-09,
   202.999,   1,  0.34240394E+08,   0.11100156E+08,  -0.14267247E+09,  -0.63508690E+08,  -0.50971585E+07,   0.25732708E+08,   0.13026846E+09,   0.00000000E+00,  -0.99432513E-09,
   203.998,   1,  0.34345845E+08,   0.11112637E+08,  -0.14340079E+09,  -0.64202350E+08,  -0.51382562E+07,   0.25854539E+08,   0.13122632E+09,   0.00000000E+00,  -0.97072107E-09,
   204.998,   1,  0.34967773E+08,   0.11354613E+08,  -0.14410531E+09,  -0.65221666E+08,  -0.51743023E+07,   0.25914294E+08,   0.13322832E+09,   0.00000000E+00,  -0.10948229E-08,
   206.000,   1,  0.36122530E+08,   0.12236199E+08,  -0.14479218E+09,  -0.66536627E+08,  -0.52337711E+07,   0.25840716E+08,   0.13598684E+09,   0.00000000E+00,  -0.15658835E-08,
   206.999,   1,  0.36957505E+08,   0.12236199E+08,  -0.14550067E+09,  -0.67859443E+08,  -0.52802469E+07,   0.25665957E+08,   0.13802156E+09,   0.00000000E+00,  -0.17596048E-08,
   207.998,   1,  0.37418773E+08,   0.12257000E+08,  -0.14624987E+09,  -0.69139520E+08,  -0.53077345E+07,   0.25446683E+08,   0.13959124E+09,   0.00000000E+00,  -0.17023349E-08,
   208.999,   1,  0.37765132E+08,   0.12265321E+08,  -0.14704955E+09,  -0.70341890E+08,  -0.53388788E+07,   0.25283797E+08,   0.14098655E+09,   0.00000000E+00,  -0.15837646E-08,
   209.998,   1,  0.37989458E+08,   0.12265321E+08,  -0.14786784E+09,  -0.71305210E+08,  -0.53831606E+07,   0.25212624E+08,   0.14216915E+09,   0.00000000E+00,  -0.14742844E-08,
   210.998,   1,  0.38160731E+08,   0.12298575E+08,  -0.14867690E+09,  -0.72115558E+08,  -0.54066385E+07,   0.25190088E+08,   0.14326058E+09,   0.00000000E+00,  -0.13969442E-08,
   212.000,   1,  0.38370686E+08,   0.12381781E+08,  -0.14945284E+09,  -0.73149412E+08,  -0.54398657E+07,   0.25198440E+08,   0.14453294E+09,   0.00000000E+00,  -0.13333885E-08,
   212.998,   1,  0.38791153E+08,   0.12918091E+08,  -0.15018450E+09,  -0.74374988E+08,  -0.54876052E+07,   0.25241280E+08,   0.14625928E+09,   0.00000000E+00,  -0.14615886E-08,
   213.999,   1,  0.39239162E+08,   0.12918091E+08,  -0.15089861E+09,  -0.75588940E+08,  -0.55415455E+07,   0.25333698E+08,   0.14801510E+09,   0.00000000E+00,  -0.15325480E-08,
   214.999,   1,  0.39495186E+08,   0.12918091E+08,  -0.15165817E+09,  -0.76723079E+08,  -0.55871097E+07,   0.25463106E+08,   0.14943105E+09,   0.00000000E+00,  -0.14904075E-08,
   215.999,   1,  0.39672130E+08,   0.12918091E+08,  -0.15246775E+09,  -0.77759949E+08,  -0.56335566E+07,   0.25619336E+08,   0.15069208E+09,   0.00000000E+00,  -0.14056016E-08,
   216.998,   1,  0.39810999E+08,   0.12918091E+08,  -0.15329235E+09,  -0.78776847E+08,  -0.56916861E+07,   0.25751738E+08,   0.15186539E+09,   0.00000000E+00,  -0.13355823E-08,
   218.000,   1,  0.39927968E+08,   0.12922251E+08,  -0.15411573E+09,  -0.79692065E+08,  -0.57394244E+07,   0.25842917E+08,   0.15295546E+09,   0.00000000E+00,  -0.12376124E-08,
   218.999,   1,  0.40023774E+08,   0.12922251E+08,  -0.15493490E+09,  -0.80463679E+08,  -0.58122294E+07,   0.25887344E+08,   0.15382089E+09,   0.00000000E+00,  -0.11378976E-08,
   220.000,   1,  0.40101835E+08,   0.12922251E+08,  -0.15573469E+09,  -0.81286039E+08,  -0.59054696E+07,   0.25912656E+08,   0.15462733E+09,   0.00000000E+00,  -0.10429628E-08,
   220.999,   1,  0.40169490E+08,   0.12922251E+08,  -0.15649442E+09,  -0.82153141E+08,  -0.59927322E+07,   0.25997230E+08,   0.15554435E+09,   0.00000000E+00,  -0.98036830E-09,
   221.999,   1,  0.40232492E+08,   0.12922251E+08,  -0.15728978E+09,  -0.82954141E+08,  -0.60670662E+07,   0.26181421E+08,   0.15645280E+09,   0.00000000E+00,  -0.92682311E-09,
   222.998,   1,  0.40291338E+08,   0.12951401E+08,  -0.15813719E+09,  -0.83745086E+08,  -0.61063842E+07,   0.26406095E+08,   0.15736584E+09,   0.00000000E+00,  -0.88909686E-09,
   223.999,   1,  0.40357130E+08,   0.12955562E+08,  -0.15895492E+09,  -0.84540003E+08,  -0.61392018E+07,   0.26608143E+08,   0.15829989E+09,   0.00000000E+00,  -0.85232888E-09,
   224.999,   1,  0.40426504E+08,   0.12955562E+08,  -0.15971330E+09,  -0.85230101E+08,  -0.61830027E+07,   0.26774525E+08,   0.15923729E+09,   0.00000000E+00,  -0.83625982E-09,
   225.999,   1,  0.40492555E+08,   0.12980467E+08,  -0.16049421E+09,  -0.85758179E+08,  -0.62268497E+07,   0.26882452E+08,   0.16016720E+09,   0.00000000E+00,  -0.82127686E-09,
   227.000,   1,  0.40555080E+08,   0.12980467E+08,  -0.16130802E+09,  -0.86238068E+08,  -0.62757039E+07,   0.26914097E+08,   0.16109268E+09,   0.00000000E+00,  -0.79652775E-09,
   228.000,   1,  0.40605737E+08,   0.12980467E+08,  -0.16214552E+09,  -0.86744372E+08,  -0.63280448E+07,   0.26881023E+08,   0.16199727E+09,   0.00000000E+00,  -0.76857595E-09,
   229.000,   1,  0.40649046E+08,   0.12980467E+08,  -0.16303755E+09,  -0.87284722E+08,  -0.63768696E+07,   0.26859494E+08,   0.16288500E+09,   0.00000000E+00,  -0.72774508E-09,
   229.999,   1,  0.40695763E+08,   0.12980467E+08,  -0.16396213E+09,  -0.87956684E+08,  -0.64249821E+07,   0.26885230E+08,   0.16376557E+09,   0.00000000E+00,  -0.68635014E-09,
   230.998,   1,  0.40741285E+08,   0.12980467E+08,  -0.16490902E+09,  -0.88726508E+08,  -0.64883887E+07,   0.26942507E+08,   0.16463754E+09,   0.00000000E+00,  -0.65904227E-09,
   231.998,   1,  0.40773595E+08,   0.12980467E+08,  -0.16582543E+09,  -0.89496332E+08,  -0.65442649E+07,   0.27031603E+08,   0.16549447E+09,   0.00000000E+00,  -0.62340723E-09,
   232.998,   1,  0.40796355E+08,   0.12980467E+08,  -0.16672198E+09,  -0.90266156E+08,  -0.65944196E+07,   0.27121066E+08,   0.16648401E+09,   0.00000000E+00,  -0.60292702E-09,
   233.998,   1,  0.40819468E+08,   0.13065057E+08,  -0.16761539E+09,  -0.91035980E+08,  -0.66311531E+07,   0.27217064E+08,   0.16761184E+09,   0.00000000E+00,  -0.59372192E-09,
   234.998,   1,  0.40855413E+08,   0.13226833E+08,  -0.16846303E+09,  -0.91805804E+08,  -0.66703005E+07,   0.27319483E+08,   0.16856184E+09,   0.00000000E+00,  -0.58774357E-09,
   236.000,   1,  0.40907632E+08,   0.13359819E+08,  -0.16928794E+09,  -0.92575628E+08,  -0.67215273E+07,   0.27453146E+08,   0.16954318E+09,   0.00000000E+00,  -0.58384958E-09,
   236.999,   1,  0.40963543E+08,   0.13359819E+08,  -0.17012252E+09,  -0.93251055E+08,  -0.67768271E+07,   0.27612606E+08,   0.17076798E+09,   0.00000000E+00,  -0.58536302E-09,
   237.998,   1,  0.41010041E+08,   0.13359819E+08,  -0.17098398E+09,  -0.93737253E+08,  -0.68407211E+07,   0.27745238E+08,   0.17201036E+09,   0.00000000E+00,  -0.59358257E-09,
   238.998,   1,  0.41046380E+08,   0.13359819E+08,  -0.17183875E+09,  -0.94128645E+08,  -0.69163329E+07,   0.27832732E+08,   0.17322397E+09,   0.00000000E+00,  -0.60724593E-09,
   239.999,   1,  0.41086977E+08,   0.13359819E+08,  -0.17264780E+09,  -0.94520037E+08,  -0.70084176E+07,   0.27947212E+08,   0.17442683E+09,   0.00000000E+00,  -0.61696188E-09,
   240.999,   1,  0.41160684E+08,   0.13629904E+08,  -0.17338744E+09,  -0.94911429E+08,  -0.70916522E+07,   0.28140582E+08,   0.17571573E+09,   0.00000000E+00,  -0.64185557E-09,
   241.999,   1,  0.41282959E+08,   0.14053539E+08,  -0.17408309E+09,  -0.95302821E+08,  -0.71748585E+07,   0.28343766E+08,   0.17711060E+09,   0.00000000E+00,  -0.68246378E-09,
   243.000,   1,  0.41410220E+08,   0.14053539E+08,  -0.17481202E+09,  -0.95759307E+08,  -0.72332388E+07,   0.28478263E+08,   0.17848238E+09,   0.00000000E+00,  -0.70221453E-09,
   243.999,   1,  0.41503954E+08,   0.14053539E+08,  -0.17556936E+09,  -0.96354023E+08,  -0.73128199E+07,   0.28550538E+08,   0.17971476E+09,   0.00000000E+00,  -0.70494088E-09,
   244.998,   1,  0.41572239E+08,   0.14053539E+08,  -0.17635877E+09,  -0.97020602E+08,  -0.73891652E+07,   0.28622411E+08,   0.18063907E+09,   0.00000000E+00,  -0.68877074E-09,
   245.999,   1,  0.41622657E+08,   0.14053539E+08,  -0.17716945E+09,  -0.97655288E+08,  -0.74574419E+07,   0.28678306E+08,   0.18152927E+09,   0.00000000E+00,  -0.67594398E-09,
   246.998,   1,  0.41660347E+08,   0.14053539E+08,  -0.17798363E+09,  -0.98251466E+08,  -0.75184887E+07,   0.28712320E+08,   0.18267765E+09,   0.00000000E+00,  -0.67086254E-09,
   248.000,   1,  0.41689956E+08,   0.14053539E+08,  -0.17878802E+09,  -0.98835970E+08,  -0.75742204E+07,   0.28750587E+08,   0.18393261E+09,   0.00000000E+00,  -0.66599372E-09,
   248.999,   1,  0.41714268E+08,   0.14053539E+08,  -0.17955779E+09,  -0.99416578E+08,  -0.76282481E+07,   0.28795680E+08,   0.18520901E+09,   0.00000000E+00,  -0.67129971E-09,
   250.000,   1,  0.41735054E+08,   0.14053539E+08,  -0.18033657E+09,  -0.99997186E+08,  -0.77029350E+07,   0.28852081E+08,   0.18647685E+09,   0.00000000E+00,  -0.67368981E-09,
   251.000,   1,  0.41754334E+08,   0.14053539E+08,  -0.18114245E+09,  -0.10057779E+09,  -0.77624229E+07,   0.28908000E+08,   0.18773896E+09,   0.00000000E+00,  -0.67868858E-09,
   251.998,   1,  0.41773624E+08,   0.14053539E+08,  -0.18194348E+09,  -0.10115840E+09,  -0.78177972E+07,   0.28930774E+08,   0.18899633E+09,   0.00000000E+00,  -0.67224962E-09,
   252.999,   1,  0.41792282E+08,   0.14053539E+08,  -0.18273633E+09,  -0.10173901E+09,  -0.78856428E+07,   0.28921317E+08,   0.19024978E+09,   0.00000000E+00,  -0.66869757E-09,
